id,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q10,Q11,Q11,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q17,Q17,Q17,Q17,Q17,Q17,Q17,Q17,Q18,Q20,Q21,device_type,מקור,ISAIncome
7,אישה,39,יהודי,,(09) שרון,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית דוקטורט,18001-22000,,"mobile, Android",0,18001-22000
74,אישה,39,ערבי - מוסלמי,הכרמל וסביבותיו,,,1,כבלים של הוט,הוט נט,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,8001-9000,,"mobile, Android",0,8001-9000
95,אישה,39,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,32001-36000,,"mobile, iOS",0,32001-36000
130,גבר,39,ערבי - מוסלמי,הגליל והגולן,,,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,אחר,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,13001-14000,,"mobile, Android",0,13001-14000
141,גבר,39,ערבי - מוסלמי,"ערים מעורבות (ירושלים, חיפה, עכו, נצרת, לוד, רמלה, יפו)",,,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,13001-14000,,desktop,0,13001-14000
230,גבר,39,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,13001-14000,,"mobile, Android",0,13001-14000
378,גבר,39,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,פרטנר,,,,,יס פלוס - Yes,,,,,,אחר,,,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, Android",0,18001-22000
397,גבר,39,יהודי,,(04) צפון,מסורתי/ת,1,קו טלפון (ADSL),019 mobile,,,,,,,,,FreeTV,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,אקדמאית תואר שני,22001-27000,,"mobile, Android",0,22001-27000
398,גבר,39,דרוזי,הכרמל וסביבותיו,,,1,סיב אופטי,בזק בינלאומי,,הוט -Hot ,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,18001-22000,,"mobile, iOS",0,18001-22000
466,אישה,39,יהודי,,(08) דרום,חילוני/ת,1,קו טלפון (ADSL),019 mobile,,,,,,,,,,,אחר,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית דוקטורט,16001-18000,,desktop,0,16001-18000
537,גבר,39,יהודי,,(02) ירושלים,חילוני/ת,1,קו טלפון (ADSL),אקספון 018 (wecom),,,,,,,,,,עידן פלוס - Idan,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,27001-32000,,"mobile, Android",0,27001-32000
657,אישה,39,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, iOS",0,22001-27000
685,אישה,39,יהודי,,(08) דרום,דתי/ה,1,אחר,הוט נט,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,13001-14000,,"mobile, Android",0,13001-14000
790,גבר,39,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,פרטנר,,,,,,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,27001-32000,,"mobile, iOS",0,27001-32000
805,אישה,39,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,22001-27000,,"mobile, Android",0,22001-27000
902,אישה,39,יהודי,,(03) מרכז,דתי/ה,1,כבלים של הוט,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,12001-13000,,"mobile, Android",0,12001-13000
972,גבר,39,יהודי,,(02) ירושלים,מסורתי/ת,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, Android",0,22001-27000
41,אישה,40,יהודי,,(03) מרכז,חרדי/ת,1,לא יודע/ת,אחר,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,desktop,0,18001-22000
57,גבר,40,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,16001-18000,,desktop,0,16001-18000
106,גבר,40,ערבי - מוסלמי,ואדי ערה,,,1,אחר,אחר,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,,,,,,,,,,,,,,,,אף אחד מהם,על תיכונית,16001-18000,,"mobile, Android",0,16001-18000
108,אישה,40,ערבי - מוסלמי,הגליל והגולן,,,1,לא יודע/ת,לא יודע/ת,,,,,,,,,,,,לא יודע ת,,,,,,,,,,,אף אחד מהם,,,,,,,לא יודע ת,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,9001-10000,,"mobile, Android",0,9001-10000
121,גבר,40,ערבי - מוסלמי,נצרת וסביבותיה,,,1,לא יודע/ת,לא יודע/ת,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,5001-6000,,"mobile, Android",0,5001-6000
169,גבר,40,ערבי - מוסלמי,ואדי ערה,,,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,,,,,,אף אחד מהם,על תיכונית,3001-4000,,"mobile, Android",0,3001-4000
285,אישה,40,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,Sting TV,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,18001-22000,,"mobile, Android",0,18001-22000
317,גבר,40,ערבי - מוסלמי,"ערים מעורבות (ירושלים, חיפה, עכו, נצרת, לוד, רמלה, יפו)",,,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,5001-6000,,"mobile, Android",0,5001-6000
347,אישה,40,ערבי - נוצרי,"ערים מעורבות (ירושלים, חיפה, עכו, נצרת, לוד, רמלה, יפו)",,,1,לא יודע/ת,סלקום,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, Android",0,מסרב|ת להשיב
451,גבר,40,יהודי,,(08) דרום,מסורתי/ת,1,כבלים של הוט,הוט נט,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,4001-5000,,desktop,0,4001-5000
472,גבר,40,יהודי,,(08) דרום,דתי/ה,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,18001-22000,,"mobile, Android",0,18001-22000
474,גבר,40,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,פרטנר,,,,,,,,,,,אחר,,,,,,,,,,אחר,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, Android",0,22001-27000
509,גבר,40,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,27001-32000,,desktop,0,27001-32000
510,גבר,40,יהודי,,(09) שרון,מסורתי/ת,1,כבלים של הוט,הוט נט,,,,,,,,,FreeTV,,אחר,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,אחר,,,תיכונית / ישיבה קטנה,16001-18000,,"mobile, Android",0,16001-18000
523,גבר,40,יהודי,,(03) מרכז,חילוני/ת,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,,,עידן פלוס - Idan,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,על יסודית,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, Android",0,מסרב|ת להשיב
556,אישה,40,יהודי,,(03) מרכז,דתי/ה,1,קו טלפון (ADSL),פלאפון,,הוט -Hot ,,,יס פלוס - Yes,,,,FreeTV,,,,,נטפליקס – Netflix,,,,אמאזון פריים - Amazon Prime,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,7001-8000,,"mobile, Android",0,7001-8000
678,גבר,40,יהודי,,(03) מרכז,מסורתי/ת,1,כבלים של הוט,הוט נט,,,Hot-NextTV,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,22001-27000,,"mobile, Android",0,22001-27000
906,אישה,40,יהודי,,(04) צפון,מסורתי/ת,1,לא יודע/ת,הוט נט,,,,יס - Yes,יס פלוס - Yes,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, iOS",0,22001-27000
924,גבר,40,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,,,,,,,,,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,8001-9000,,"mobile, iOS",0,8001-9000
997,אישה,40,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,18001-22000,,"mobile, Android",0,18001-22000
1238,אישה,40,דרוזי,הכרמל וסביבותיו,,,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,,,,אחר,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר שני,16001-18000,,"mobile, Android",0,16001-18000
27,אישה,41,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,FreeTV,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,22001-27000,,"mobile, Android",0,22001-27000
28,אישה,41,יהודי,,(08) דרום,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,לא יודע/ת,דומה לממוצע,"mobile, Android",0,12001-13000
156,גבר,41,דרוזי,הכרמל וסביבותיו,,,1,סיב אופטי,בזק בינלאומי,,,,,יס פלוס - Yes,,,,FreeTV,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,18001-22000,,"mobile, Android",0,18001-22000
316,גבר,41,ערבי - מוסלמי,נצרת וסביבותיה,,,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,,,,אחר,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,6001-7000,,"mobile, iOS",0,6001-7000
343,אישה,41,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,לא יודע ת,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,13001-14000,,"mobile, Android",0,13001-14000
425,גבר,41,יהודי,,(04) צפון,דתי/ה,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,לא יודע ת,,אקדמאית תואר שני,16001-18000,,"mobile, iOS",0,16001-18000
560,גבר,41,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,אמאזון פריים - Amazon Prime,,,,,,,,,,,אחר,,,על תיכונית,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, Android",0,מסרב|ת להשיב
617,אישה,41,יהודי,,(08) דרום,דתי/ה,1,סיב אופטי,הוט נט,,,Hot-NextTV,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,14001-16000,,"mobile, Android",0,14001-16000
646,גבר,41,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,11001-12000,,"mobile, Android",0,11001-12000
709,גבר,41,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,32001-36000,,"mobile, Android",0,32001-36000
714,גבר,41,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,על תיכונית,מסרב/ת להשיב,מסרב/ת להשיב,desktop,0,מסרב|ת להשיב
756,אישה,41,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,נטוויזן,,,,,,סלקום TV,,,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,על תיכונית,16001-18000,,"mobile, Android",0,16001-18000
861,אישה,41,ערבי - נוצרי,"ערים מעורבות (ירושלים, חיפה, עכו, נצרת, לוד, רמלה, יפו)",,,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, Android",0,22001-27000
896,גבר,41,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,סלקום,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,27001-32000,,"mobile, Android",0,27001-32000
1016,גבר,41,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,הוט נט,,,Hot-NextTV,,,,,Sting TV,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,32001-36000,,"mobile, iOS",0,32001-36000
1036,אישה,41,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,לא יודע/ת,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,אמאזון פריים - Amazon Prime,דיסקברי פלוס - Discovery Plus,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,16001-18000,,"mobile, Android",0,16001-18000
4,אישה,42,יהודי,,(02) ירושלים,דתי/ה,1,סיב אופטי,פרטנר,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר שני,14001-16000,,desktop,0,14001-16000
31,גבר,42,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,אחר,,,,יס - Yes,יס פלוס - Yes,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מעל 36000,,"mobile, iOS",0,מעל 36000
35,אישה,42,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,הוט נט,,,,,,,,Sting TV,,,,,,,,,,,,,אחר,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,אחר,,,על תיכונית,14001-16000,,"mobile, Android",0,14001-16000
54,אישה,42,ערבי - מוסלמי,המשולש,,,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,מסרב/ת להשיב,הרבה מתחת לממוצע,"mobile, Android",0,עד 3000
70,אישה,42,יהודי,,(04) צפון,דתי/ה,1,קו טלפון (ADSL),פרטנר,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,18001-22000,,"mobile, iOS",0,18001-22000
105,גבר,42,ערבי - מוסלמי,המשולש,,,1,סיב אופטי,נטוויזן,,,,,יס פלוס - Yes,,,,,,,,,,,,אפל TV - AppleTV,,,,,,,,,,טיידל -  Tidal,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,7001-8000,,desktop,0,7001-8000
146,גבר,42,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,סלקום,,,,יס - Yes,,,פרטנר TV,,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,על תיכונית,10001-11000,,desktop,0,10001-11000
152,גבר,42,ערבי - מוסלמי,הגליל והגולן,,,1,כבלים של הוט,הוט נט,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,אקדמאית תואר שני,10001-11000,,"mobile, iOS",0,10001-11000
272,אישה,42,יהודי,,(02) ירושלים,חילוני/ת,1,לא יודע/ת,אקספון 018 (wecom),,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,מסרב/ת להשיב,מסרב/ת להשיב,desktop,0,מסרב|ת להשיב
